InsDel1a,InsDel1b,InsDel1c,InsDel1d,InsDel2a,InsDel2b,InsDel2c,InsDel3,InsDel4a,InsDel4b,InsDel5a,InsDel5b,InsDel6,InsDel7,InsDel8,InsDel24a,InsDel9,InsDel11,InsDel12,InsDel13,InsDel14,InsDel17,InsDel18,InsDel19a,InsDel19b,InsDel19c,InsDel25,InsDel28,InsDel29,InsDel30,InsDel33,InsDel38
C[Del(T):R3]A,0.000960781110700011,0.000316740075614378,0.000478474690552379,0.000940451509298568,0.00028943902591305,0.000781131513959122,0.000283670049046334,0.00384505613090875,0.000552519782208822,0.00366462760396843,0.00807007374895956,0.00453230346780892,0.00169670821280016,0.000171707021655278,0.00140731706406247,0.00216845859988722,0.00965515333399786,0.000191567292658041,0.00237129394266171,0.00697485142236998,0.00217670510170888,0.000588309172995948,0.00176114246237757,0.00201852303135586,0.000811413550735886,0.000987084267270572,0.00417413376541863,0.00114075488316954,0.000917121387884041,0.00328835504733052,0.000173443510099454,4.56138345757766e-05
C[Del(T):R3]C,0.000934470554672366,0.000340987296097429,0.000130155203998571,0.000429744162064069,0.000182613469005786,0.000932048516145195,0.000496967058094129,0.00213743110400175,0.00143077310925129,0.00354697166452234,0.00943093900415728,0.00431108464370327,0.000656171071836261,0.000168961831278417,0.00150612619313144,0.00161534976252092,0.00649563034594107,2.92692578545517e-07,0.0020857355390897,0.00117280916364812,0.0011917350172247,0.000273679813793822,0.000997556327676168,0.0034630514360803,0.00139876620727561,0.00209069528032598,0.00491198631062906,0.00140152166226535,0.000193542679687343,0.00207806801326466,0.000142197028638229,5.58515550385079e-05
C[Del(T):R3]G,0.000323279533162613,0.000114373898038131,0.000623530322966671,0.000912642182294297,0.000172759102577204,0.000577293713569511,0.000145316244055009,0.00486328511162117,0.000427586779502622,0.00366159747803791,0.0083052282615427,0.00406040514123009,0.00162238995578819,0.000151349914697252,0.00220419493809501,0.00332937164868505,0.0103847914645147,0.000191762421043738,0.00144085737102722,0.00184305096237036,0.000494850167976871,0.000539524516011325,0.000753250929851902,0.00174563861559177,0.0010016397859834,0.00102312165714314,0.00430673362027434,0.00138039998296021,0.000108310432466549,0.00293001661626694,6.56649314611697e-05,6.61651226813464e-05
C[Del(T):R4]A,0.000210233676895004,0.000631449030535191,0.000552143794489093,0.00198205444797491,0.0010844329665842,0.00578476980227717,0.000769785094347651,0.00471489166531682,0.000675766569627326,0.00336080307109457,0.00644066684774209,0.0049651934807046,0.00166300131670049,0.00163236394946472,0.00173714398927484,0.00224224249982923,0.0126892437843521,0.000191859985236586,0.00525801531602188,0.0133629069174517,0.00201399674161622,0.000166522519620672,0.000310491931900364,0.0011712986174302,0.000828043665973945,0.0017259143230034,0.00256960883322188,0.000904327155459084,0.000190438649996509,0.000999188684778681,0.000903310992171697,9.39894958185004e-05
C[Del(T):R4]C,0.000371659823457729,0.000522193097634514,0.00056880200980973,0.00149444940959752,0.00140187681905634,0.00476461709868473,0.00163434919788482,0.00346608934851634,0.000488484906261761,0.00255049550008721,0.00713046118569724,0.00397596017752651,0.00114294879652477,0.00219796805191863,0.00133602870137093,0.00188809523223324,0.00758883978183264,2.92692578545517e-07,0.00278947545358426,0.00156043684594751,0.00100036940081063,0.000385504384674159,0.000543184210657269,0.0020992996468454,0.00110373188991409,0.00104806270304857,0.00270000476521967,0.0011048603083969,0.000653563553276826,0.0017103643808671,0.00100763968885442,7.75257111800125e-05
C[Del(T):R4]G,0.000272556852924623,9.85208288959944e-05,0.000169565295910217,0.00164755939480986,0.00104061227835406,0.00341379882193667,0.000466309866733063,0.0066143996290783,0.000266740306814501,0.00352978700005998,0.00593831277703124,0.00421171960243525,0.00236151062773442,0.00154366389402007,0.00168262852637273,0.0039722418839075,0.0140865188146098,4.39038867818275e-07,0.00323135201236809,0.00158529108239533,0.000951413976790733,0.000140335084702519,0.000926611477065371,0.000983564938819146,0.000518845896815229,0.000629265009654606,0.00190403013809736,0.00108567887637676,0.000557660056053817,0.000568175884622835,0.000758968021285037,8.98343894300188e-05
C[Del(T):R5]A,0.000545189866029784,0.0012308304521542,0.000520786404615761,0.00180080539718406,0.00274260999854574,0.0113071312636749,0.00155435601358861,0.00291440660091785,0.00023368902935262,0.00270537511360252,0.0035252462990745,0.00369462749096325,0.000959258025055832,0.00439990185804232,0.000776063908513254,0.00066782026742623,0.00691075289306566,0.000191177035886647,0.0020526887654862,0.00481478783716687,0.00160496549970134,0.000315959849847161,0.00071521973160798,0.00117016257300617,0.000791606270703032,0.000502259392398347,0.00145697424944844,0.00189124990103818,0.000508739446103901,0.00193854583356479,0.00202752709710082,5.65209888455411e-05
C[Del(T):R5]C,0.00054769014902987,0.000426403380179583,0.000850396924459864,0.00239267377273353,0.00321588023611559,0.00911221632051188,0.00537288291829075,0.00201467355809399,0.000303598932051341,0.00158213589090248,0.00364995798239992,0.00350026328856656,0.0005971028419066,0.00505926078910927,0.000282624540980758,0.000973741450892583,0.00438567259797828,0.000191616074754465,0.0076671972793755,0.0010849635053447,0.000301081609027465,0.000155118314091799,0.000486767536891896,0.000882888845589337,0.000137240003171064,0.00123288674978121,0.00137871746475278,0.000243365953761279,0.000601548097155872,0.000655848811768981,0.00246254496848458,0.000112210956413386
C[Del(T):R5]G,0.000239538628313539,4.66469244030304e-05,0.000253712338310577,0.000919822239748194,0.00271323831799061,0.00495928151916046,0.000668040243142801,0.00280517571799372,0.000409220639214865,0.00235984868187262,0.00308426038396112,0.00252680198828215,0.00101153229209315,0.0037007322753279,0.000739873605324831,0.00109672491887969,0.00572746446746064,4.87820964242528e-07,0.00222055374605175,0.000745036275767805,0.000573956611940147,0.000151485863441861,0.000330608775071816,0.000567391076224252,0.000229980521157894,0.000278522471131708,0.00109235068312241,0.000315928746211345,0.000586652428047788,0.00155531488038874,0.00172103591871601,3.96499378269123e-05
C[Del(T):R6]A,0.000614562502672572,0.00538303786322247,0.000942446365380582,0.00300497769642101,0.00664189681862732,0.019729780973202,0.00179644879944819,0.00143844434021986,0.000845474176543446,0.00182430322044965,0.00167128889000936,0.00153301686135165,0.000316403577737896,0.00808196985787004,0.00085869697937461,0.00158515630901585,0.004925501579292,0.000189372098318949,0.000717902817467484,0.0023265810802242,0.00194177137965414,0.000140250609106009,0.000471338342187797,0.000577725340418984,0.000283612414490431,0.000508851819337912,0.000428592402244003,0.000732652110874228,0.000175350126972722,0.00232015999302521,0.00382323835092244,8.12191390808851e-05
C[Del(T):R6]C,0.000356372060388856,0.00236702445029813,0.000652638255105163,0.00284749043163575,0.00418771106045212,0.0094117818175768,0.0107275872688991,0.00126332882935549,0.000666847122478714,0.00180690929314679,0.00174838234553805,0.00213596464138755,0.000314230881360321,0.00364841192267795,0.00081252314427214,0.000784416856814516,0.00455374711893666,1.95128385697011e-07,0.00133821391179561,0.000940728005225123,0.000500785829964156,0.000123038706317062,0.000853346358243346,0.000222091425433087,0.000221565007049233,0.000610607654440889,0.00080109842233539,0.000453809103907966,0.000794457113977335,0.000845674629904479,0.00215023788851433,0.000147999283461796
C[Del(T):R6]G,0.000275647841715219,0.000371769676100167,0.000385732324938709,0.00131202566513598,0.00318631772854153,0.00843330672633678,0.000686395764310698,0.0011803408483643,0.000456160110602505,0.00165499284145305,0.00160719448352508,0.00154912470117913,0.000446229616599542,0.00379977908916076,0.000600729308801609,0.000894714129649288,0.00515645518912026,2.92692578545517e-07,0.00187172836189579,0.000471630176165453,0.000747512090992315,0.000487931045442739,0.000274091988211035,0.000424956000251445,0.000248865427967769,0.000646360522673275,0.000529947820509194,0.000145886947758805,6.61580766058181e-05,0.000434561611519104,0.00195428789835468,8.36709816204376e-05
C[Del(T):R7]A,0.00111468411747793,0.0170609376027215,0.00328616733363513,0.00534767546649755,0.0183755913386124,0.0270278802793513,0.00336271854674255,0.00053115293852684,0.0019089244800396,0.00110639774929612,0.000532937276147912,0.000946261354722627,0.000272654724371551,0.0176235464411037,0.000443948697394309,0.000764375449856446,0.00226717022405504,0.00076944000689974,0.00116256083808783,0.000881655737217402,0.00374086312221014,0.000328567832626304,0.000516842688553666,6.69547416638252e-05,7.81423635617675e-05,0.000248726396387413,0.000236892168051515,0.000497919029526622,0.000626508903959678,0.00218302741410003,0.00981462498339871,0.000100312842247003
C[Del(T):R7]C,0.000685170420292371,0.0038669841319786,0.00233227497323457,0.00935377656987577,0.0158593841365832,0.0223159057969522,0.0570080188785957,0.000563504580748292,0.00560858529856339,0.00256437381166957,0.000884043219899381,0.00132924922480867,0.000227865628790056,0.0161043693002095,0.000639030968573934,0.00176279909610834,0.0044613812720039,0.000186250044147797,0.0011429402559438,0.000442750400695011,0.0011936116759523,0.000130472558809957,0.000812146874980033,0.000702102920145623,7.80866558720628e-05,0.00112001640975533,0.000388930802753127,0.000548905780965558,0.000456108694156658,0.00170425310399226,0.00974650765381324,0.000102706974975605
C[Del(T):R7]G,0.000417459955441465,0.00221765675251411,0.0017136537160154,0.00469927341239604,0.0181545325861933,0.024745629460705,0.00344305883210645,0.000486330004171276,0.00103190544315009,0.000562674296066172,0.000764402125876715,0.000976611906095531,0.000320049379025276,0.0206547951437155,0.00072094924497169,0.000641783435718946,0.00327397123414786,1.46346289272758e-07,0.000665340706221881,0.000330405756437974,0.000883502881492087,0.000210090808520792,0.000218658778382909,0.00020734972963031,0.000227776871071708,0.000786423867118369,0.000436729193313276,0.00093097485551267,0.000276396395281137,0.00166142332329874,0.0111989304906254,0.000169772370707789
C[Del(T):R8]A,0.00169367424314335,0.00818131399027098,0.00391472900317746,0.00631173213597893,0.0319458686977614,0.00839893470102047,0.00460411190353302,0.000195328988620381,0.00452248042540947,0.00183968822448365,0.000234727288463165,0.000346259263046718,0.000136868440554095,0.0326654429630135,0.00025163124176366,0.00242952741332251,0.000826217274759671,0.00056836020543897,0.000940299484957464,0.000640377960385482,0.00437664705165947,0.000304978022300839,0.000963270537001638,0.000204992320573448,0.000130890239785549,0.00142703947412071,0.00027230813695739,0.00108885940831864,0.00046896562187017,0.000748707681021893,0.0219634094523435,0.000166293293533306
C[Del(T):R8]C,0.00120317481700102,0.00199834735627093,0.00261810386156003,0.00639998666537206,0.0266039183720663,0.0042529676943762,0.0721248250576589,0.000324674437443725,0.00450569116368326,0.00231665683159218,0.000311136753860384,0.0004973839858712,8.43556417853946e-05,0.025964342681222,0.000322214246222144,0.000397289602389302,0.00239301903300257,0.00037898810712002,0.00118315869060684,0.000536764499397892,0.00176084477589357,0.000190914848112983,0.000798295933780016,0.000279280509499187,0.000206706578991944,0.0007710354839408,0.000209564926472442,0.000438422206135089,0.000121479599853104,0.00125924842866208,0.0191763134400834,0.00020150946902743
C[Del(T):R8]G,0.000761235864995566,0.00043223854895177,0.00127734043600844,0.00430589941506974,0.0288497973563803,0.00542913409029459,0.00170675380001485,0.000176417694790527,0.00128878843667613,0.000942025973335461,0.000162101345764824,0.000284827667535309,0.000238661285361339,0.0374015066450126,0.000507940494818803,0.000717308275149985,0.000514449081584335,0.000186201262051373,0.000552338181015371,0.000161321719076367,0.000840610751161349,0.000278220377106243,0.000399881148088734,0.000151176306679933,0.00021837688336466,0.000404940884151844,0.000137405227774912,0.00107177786418291,0.000286231944981974,0.000593485315806639,0.0233113548712391,0.000227155709014114
C[Del(T):R9]A,0.00180916094031891,0.00411134401677573,0.00490842632066396,0.00391379078952204,0.0369352745378795,0.000681681478286265,0.00248169096315156,0.000308901262240659,0.00333501311800173,0.0013027448872861,4.18345194452234e-05,5.76083671407915e-05,0.000303719481452958,0.0379437561427678,0.00025018513943301,0.00334977875594998,0.000471698551649436,3.90256771394023e-07,0.000679759202985191,0.000225580264352493,0.00568061287873455,0.000517180720734385,0.00242386170895233,0.000589231880907238,0.00110353645637972,0.00213874916925735,0.000233698933161051,0.000841944521232255,0.000312882519428126,0.000601315071536462,0.0327096520360954,0.000696042976436857
C[Del(T):R9]C,0.00163449592530031,0.00127776999564021,0.00468843801575522,0.00650874681235022,0.0439991120845436,0.000309311799262232,0.085764838699956,0.000301660167817859,0.00376392165703822,0.00197632848882045,6.68023169416983e-05,0.000104487977546269,0.000165266671986559,0.0377235672907491,0.000186535405365685,0.00113803360143012,0.000326956297435597,0.000368353610099533,0.000501324667440905,0.000161224832577946,0.00245845917425213,0.000181305749009951,0.000577752673601187,0.0007748874864875,0.000430137337025875,0.00183283997684502,0.000188045387108701,0.00099814670772148,0.000457596424363507,0.00401183464528009,0.039459902284546,0.000615259134215717
C[Del(T):R9]G,0.00104390530384327,0.00077386845950592,0.00135726114728525,0.0015223865102993,0.0360357683371398,0.000403112092648779,0.0013497059046683,0.000106252329651251,0.00171482749407751,0.000651569150713123,8.17961573947946e-05,3.15591848578086e-05,0.000202553830303638,0.048717347426869,0.000148221950305182,0.00105693054464221,9.5815102084284e-05,2.43910482121264e-07,0.000259157068518441,6.61943755092787e-05,0.00161537930115448,0.000128107242107672,0.000499052002599054,0.000547791387984762,0.000846007112801657,0.000446444721707083,0.000304794220228426,0.00131788226822619,0.000842092031155899,0.00122981058082074,0.0416312390592201,0.000317420448748654
C[Ins(T):R0]A,0.000315100672799035,0.000101263415595213,8.82587352475091e-05,0.000254636492218295,1.2676239461961e-05,2.86196206555055e-05,2.02849947500623e-05,0.00237574196005808,6.52497284598109e-05,0.000893602552042371,0.00122046711049743,0.000693341041973667,0.000446209040379902,3.05572251689853e-06,0.000628318487850472,0.000581618009176358,0.00100325058522099,2.43910482121264e-07,0.000369197712742289,0.00179904929420523,0.000683775025055048,0.00192405842391388,0.000196292335067577,0.00169857984535827,0.0011447501011122,0.00430162214141108,0.000701052741052553,0.00160527218728338,0.00148571901601414,0.00107846241941465,3.32384446543779e-05,7.82990226467577e-05
C[Ins(T):R0]C,0.000558198396378669,2.17284013178691e-05,2.73603353025905e-05,0.00021878154400277,1.8477380837355e-05,1.96515654906005e-05,4.52048096392934e-05,0.00188976607899678,0.000276668081548695,0.000429934691076401,0.000707601816046878,0.000581581340987997,0.000327235052172998,1.74178339936411e-05,0.000209819304229496,0.000279611364206055,0.000632360282893217,1.26833450703057e-06,0.00021116557564202,0.00738838199498244,5.42576545978697e-05,0.000633630330523654,0.000637278742329828,0.00241958645121816,0.00132530602937148,0.0201666517101107,0.000260253149548704,0.000763069785082861,7.03549451523005e-05,0.00187532818243193,0.000184371516320111,0.000286257150835041
C[Ins(T):R0]G,0.000131747824503019,1.19457437401118e-05,6.44267113410162e-05,1.64745635150541e-05,9.0067394375316e-06,2.669884074574e-05,1.29856634736182e-05,0.00162811809008388,9.96057575203853e-05,0.000257510481013072,0.000102923253206637,0.000184026306725571,6.41116899881643e-05,3.30587340748444e-06,0.000180842999290874,7.96660091031769e-05,0.000221471056252495,0.000194786911022042,0.000507143184904306,0.000290661394997565,0.000100860558483175,0.000562607472757729,8.79110757796948e-05,0.00109964191412247,0.000655200056395908,0.00184205363506543,6.91857546320934e-05,0.000312011411503007,0.000122453052951413,0.000233479248457744,3.90227993114186e-05,0.000116666153818813
